Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT,Order,Block,Rewards,Effort,Double,ParticipantId
12,10,1,2,25,5,4.95,2,3,FirstMover,LowEffort,0,dopey_dove
12,3,2,1,25,6,2.82,2,3,FirstMover,LowEffort,1,alert_moray
12,12,2,2,25,6,1.65,2,3,FirstMover,LowEffort,1,merry_bee
12,5,3,1,25,6,2.69,2,3,FirstMover,LowEffort,1,ghast_dore
12,2,3,2,25,6,2.2,2,3,FirstMover,LowEffort,1,kooky_coqui
12,7,4,1,25,5,2.58,2,3,FirstMover,LowEffort,0,legal_crab
12,4,4,2,25,6,4.13,2,3,FirstMover,LowEffort,0,grave_lark
12,9,5,1,25,2,5.54,2,3,FirstMover,LowEffort,0,prim_bison
12,6,5,2,25,1,5.11,2,3,FirstMover,LowEffort,0,dopy_tuna
12,11,6,1,25,3,6.55,2,3,FirstMover,LowEffort,1,white_quail
12,8,6,2,25,3,3.65,2,3,FirstMover,LowEffort,1,safe_steed
12,1,1,1,26,5,3.65,2,3,FirstMover,LowEffort,1,harsh_booby
12,10,1,2,26,5,7.74,2,3,FirstMover,LowEffort,1,dopey_dove
12,3,2,1,26,6,2.71,2,3,FirstMover,LowEffort,1,alert_moray
12,12,2,2,26,6,2.21,2,3,FirstMover,LowEffort,1,merry_bee
12,5,3,1,26,6,2.16,2,3,FirstMover,LowEffort,0,ghast_dore
12,2,3,2,26,2,3.71,2,3,FirstMover,LowEffort,0,kooky_coqui
12,7,4,1,26,6,5.69,2,3,FirstMover,LowEffort,1,legal_crab
12,4,4,2,26,6,6.71,2,3,FirstMover,LowEffort,1,grave_lark
12,9,5,1,26,2,6.72,2,3,FirstMover,LowEffort,1,prim_bison
12,6,5,2,26,2,5.14,2,3,FirstMover,LowEffort,1,dopy_tuna
12,11,6,1,26,6,4.29,2,3,FirstMover,LowEffort,1,white_quail
12,8,6,2,26,6,3.55,2,3,FirstMover,LowEffort,1,safe_steed
12,1,1,1,27,6,2.3,2,3,FirstMover,LowEffort,1,harsh_booby
12,10,1,2,27,6,2.47,2,3,FirstMover,LowEffort,1,dopey_dove
12,3,2,1,27,6,2.75,2,3,FirstMover,LowEffort,1,alert_moray
12,12,2,2,27,6,2.86,2,3,FirstMover,LowEffort,1,merry_bee
12,5,3,1,27,6,2.99,2,3,FirstMover,LowEffort,1,ghast_dore
12,2,3,2,27,6,2.1,2,3,FirstMover,LowEffort,1,kooky_coqui
12,7,4,1,27,6,5.98,2,3,FirstMover,LowEffort,1,legal_crab
12,4,4,2,27,6,5.68,2,3,FirstMover,LowEffort,1,grave_lark
12,9,5,1,27,5,4.04,2,3,FirstMover,LowEffort,0,prim_bison
12,6,5,2,27,3,4.75,2,3,FirstMover,LowEffort,0,dopy_tuna
12,11,6,1,27,4,3.91,2,3,FirstMover,LowEffort,0,white_quail
12,8,6,2,27,3,3.5,2,3,FirstMover,LowEffort,0,safe_steed
12,1,1,1,28,5,4.42,2,4,SecondMover,HighEffort,1,harsh_booby
12,8,1,2,28,5,3.39,2,4,SecondMover,HighEffort,1,safe_steed
12,3,2,1,28,6,3.87,2,4,SecondMover,HighEffort,1,alert_moray
12,10,2,2,28,6,2.33,2,4,SecondMover,HighEffort,1,dopey_dove
12,5,3,1,28,6,2.22,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,28,6,2.7,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,28,5,2.69,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,28,5,1.69,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,28,6,8.43,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,28,2,4.8,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,28,5,5.05,2,4,SecondMover,HighEffort,1,white_quail
12,6,6,2,28,5,4.78,2,4,SecondMover,HighEffort,1,dopy_tuna
12,1,1,1,29,6,2.66,2,4,SecondMover,HighEffort,1,harsh_booby
12,8,1,2,29,6,3.34,2,4,SecondMover,HighEffort,1,safe_steed
12,3,2,1,29,6,3.45,2,4,SecondMover,HighEffort,0,alert_moray
12,10,2,2,29,2,8.78,2,4,SecondMover,HighEffort,0,dopey_dove
12,5,3,1,29,6,2.71,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,29,6,2.48,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,29,6,4.32,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,29,6,1.2,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,29,2,5.49,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,29,6,5.39,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,29,3,7,2,4,SecondMover,HighEffort,0,white_quail
12,6,6,2,29,5,4.98,2,4,SecondMover,HighEffort,0,dopy_tuna
12,1,1,1,30,3,7.22,2,4,SecondMover,HighEffort,0,harsh_booby
12,8,1,2,30,1,3.81,2,4,SecondMover,HighEffort,0,safe_steed
12,3,2,1,30,3,2.15,2,4,SecondMover,HighEffort,0,alert_moray
12,10,2,2,30,5,8.42,2,4,SecondMover,HighEffort,0,dopey_dove
12,5,3,1,30,6,3.08,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,30,6,2.47,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,30,6,4.15,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,30,6,1.46,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,30,6,9.66,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,30,3,5,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,30,4,5.07,2,4,SecondMover,HighEffort,1,white_quail
12,6,6,2,30,4,7.12,2,4,SecondMover,HighEffort,1,dopy_tuna
12,1,1,1,31,4,3.59,2,4,SecondMover,HighEffort,1,harsh_booby
12,8,1,2,31,4,4.34,2,4,SecondMover,HighEffort,1,safe_steed
12,3,2,1,31,4,2.79,2,4,SecondMover,HighEffort,0,alert_moray
12,10,2,2,31,2,9.46,2,4,SecondMover,HighEffort,0,dopey_dove
12,5,3,1,31,1,4.48,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,31,1,1.68,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,31,6,3.98,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,31,6,1.45,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,31,6,8.59,2,4,SecondMover,HighEffort,1,prim_bison
12,4,5,2,31,6,4.63,2,4,SecondMover,HighEffort,1,grave_lark
12,11,6,1,31,6,5.93,2,4,SecondMover,HighEffort,1,white_quail
12,6,6,2,31,6,6.71,2,4,SecondMover,HighEffort,1,dopy_tuna
12,1,1,1,32,2,5.22,2,4,SecondMover,HighEffort,0,harsh_booby
12,8,1,2,32,4,3.43,2,4,SecondMover,HighEffort,0,safe_steed
12,3,2,1,32,6,2.34,2,4,SecondMover,HighEffort,1,alert_moray
12,10,2,2,32,6,2.9,2,4,SecondMover,HighEffort,1,dopey_dove
12,5,3,1,32,6,3.82,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,32,6,3.24,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,32,6,3.1,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,32,6,3.32,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,32,6,5.41,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,32,3,4.53,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,32,2,7.55,2,4,SecondMover,HighEffort,1,white_quail
12,6,6,2,32,2,5.21,2,4,SecondMover,HighEffort,1,dopy_tuna
12,1,1,1,33,4,2.47,2,4,SecondMover,HighEffort,1,harsh_booby
12,8,1,2,33,4,4.91,2,4,SecondMover,HighEffort,1,safe_steed
12,3,2,1,33,5,7.44,2,4,SecondMover,HighEffort,0,alert_moray
12,10,2,2,33,2,3.79,2,4,SecondMover,HighEffort,0,dopey_dove
12,5,3,1,33,6,2.27,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,33,6,2.38,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,33,6,3.31,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,33,6,1.76,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,33,6,4.5,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,33,4,4.98,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,33,1,7.06,2,4,SecondMover,HighEffort,0,white_quail
12,6,6,2,33,6,4.94,2,4,SecondMover,HighEffort,0,dopy_tuna
12,1,1,1,34,6,4.4,2,4,SecondMover,HighEffort,1,harsh_booby
12,8,1,2,34,6,3.52,2,4,SecondMover,HighEffort,1,safe_steed
12,3,2,1,34,1,2.38,2,4,SecondMover,HighEffort,0,alert_moray
12,10,2,2,34,4,3.28,2,4,SecondMover,HighEffort,0,dopey_dove
12,5,3,1,34,6,2.96,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,34,6,6.52,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,34,6,10.06,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,34,6,9.68,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,34,4,8.99,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,34,3,4.85,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,34,4,3.86,2,4,SecondMover,HighEffort,0,white_quail
12,6,6,2,34,1,5.07,2,4,SecondMover,HighEffort,0,dopy_tuna
12,1,1,1,35,6,2.27,2,4,SecondMover,HighEffort,0,harsh_booby
12,8,1,2,35,3,3.02,2,4,SecondMover,HighEffort,0,safe_steed
12,3,2,1,35,3,3.25,2,4,SecondMover,HighEffort,1,alert_moray
12,10,2,2,35,3,3.39,2,4,SecondMover,HighEffort,1,dopey_dove
12,5,3,1,35,6,4.74,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,35,6,2.64,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,35,6,4.21,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,35,6,3.87,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,35,2,4.51,2,4,SecondMover,HighEffort,0,prim_bison
12,4,5,2,35,3,5.21,2,4,SecondMover,HighEffort,0,grave_lark
12,11,6,1,35,5,4.58,2,4,SecondMover,HighEffort,1,white_quail
12,6,6,2,35,5,5.5,2,4,SecondMover,HighEffort,1,dopy_tuna
12,1,1,1,36,6,2.6,2,4,SecondMover,HighEffort,1,harsh_booby
12,8,1,2,36,6,4.81,2,4,SecondMover,HighEffort,1,safe_steed
12,3,2,1,36,1,3.07,2,4,SecondMover,HighEffort,0,alert_moray
12,10,2,2,36,4,2.76,2,4,SecondMover,HighEffort,0,dopey_dove
12,5,3,1,36,6,3.08,2,4,SecondMover,HighEffort,1,ghast_dore
12,12,3,2,36,6,3.6,2,4,SecondMover,HighEffort,1,merry_bee
12,7,4,1,36,6,5.98,2,4,SecondMover,HighEffort,1,legal_crab
12,2,4,2,36,6,2.45,2,4,SecondMover,HighEffort,1,kooky_coqui
12,9,5,1,36,2,7.21,2,4,SecondMover,HighEffort,1,prim_bison
12,4,5,2,36,2,7.17,2,4,SecondMover,HighEffort,1,grave_lark
12,11,6,1,36,4,5.32,2,4,SecondMover,HighEffort,1,white_quail
12,6,6,2,36,4,4.54,2,4,SecondMover,HighEffort,1,dopy_tuna
12,1,1,1,37,6,2.83,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,37,6,4.7,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,37,5,4.28,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,37,5,4.63,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,37,6,3.23,2,5,Joint,HighEffort,0,ghast_dore
12,10,3,2,37,3,4.42,2,5,Joint,HighEffort,0,dopey_dove
12,7,4,1,37,6,2.84,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,37,6,1.83,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,37,6,9.6,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,37,6,1.23,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,37,5,4.54,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,37,6,4.57,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,38,6,2.62,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,38,6,4.76,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,38,6,2.63,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,38,6,3.53,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,38,6,3.02,2,5,Joint,HighEffort,0,ghast_dore
12,10,3,2,38,5,4.68,2,5,Joint,HighEffort,0,dopey_dove
12,7,4,1,38,6,2.64,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,38,6,1.63,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,38,5,8.27,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,38,5,1.35,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,38,5,4.3,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,38,3,3.56,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,39,6,3.34,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,39,6,6.14,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,39,6,2.46,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,39,6,2.68,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,39,6,2.66,2,5,Joint,HighEffort,1,ghast_dore
12,10,3,2,39,6,4.66,2,5,Joint,HighEffort,1,dopey_dove
12,7,4,1,39,6,3.53,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,39,6,1.61,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,39,4,4.08,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,39,4,1.21,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,39,6,3.96,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,39,1,5.19,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,40,6,9.15,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,40,6,4.92,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,40,2,4.03,2,5,Joint,HighEffort,0,alert_moray
12,8,2,2,40,1,2.67,2,5,Joint,HighEffort,0,safe_steed
12,5,3,1,40,6,3.04,2,5,Joint,HighEffort,1,ghast_dore
12,10,3,2,40,6,2.81,2,5,Joint,HighEffort,1,dopey_dove
12,7,4,1,40,6,3.25,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,40,6,2.61,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,40,4,11.36,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,40,4,1.01,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,40,6,4.33,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,40,1,5.38,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,41,6,2.84,2,5,Joint,HighEffort,0,harsh_booby
12,6,1,2,41,3,4.51,2,5,Joint,HighEffort,0,dopy_tuna
12,3,2,1,41,3,3.38,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,41,3,2.72,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,41,6,3.32,2,5,Joint,HighEffort,0,ghast_dore
12,10,3,2,41,5,6.4,2,5,Joint,HighEffort,0,dopey_dove
12,7,4,1,41,6,4.15,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,41,6,3.29,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,41,4,4.62,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,41,4,1.62,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,41,4,3.37,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,41,1,3.39,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,42,6,2.47,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,42,6,5.7,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,42,6,2.22,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,42,6,5.6,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,42,6,5.17,2,5,Joint,HighEffort,1,ghast_dore
12,10,3,2,42,6,5.88,2,5,Joint,HighEffort,1,dopey_dove
12,7,4,1,42,6,3.07,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,42,6,3.35,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,42,4,3.56,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,42,4,0.93,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,42,1,4.39,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,42,5,3.55,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,43,6,4.59,2,5,Joint,HighEffort,0,harsh_booby
12,6,1,2,43,3,5.2,2,5,Joint,HighEffort,0,dopy_tuna
12,3,2,1,43,6,4.7,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,43,6,2.4,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,43,6,2.41,2,5,Joint,HighEffort,0,ghast_dore
12,10,3,2,43,4,2.53,2,5,Joint,HighEffort,0,dopey_dove
12,7,4,1,43,6,5.91,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,43,6,2.62,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,43,4,5.5,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,43,4,1.49,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,43,1,3.65,2,5,Joint,HighEffort,1,white_quail
12,4,6,2,43,1,3.36,2,5,Joint,HighEffort,1,grave_lark
12,1,1,1,44,6,4.85,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,44,6,6.29,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,44,6,2.84,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,44,6,2.64,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,44,6,2.41,2,5,Joint,HighEffort,1,ghast_dore
12,10,3,2,44,6,2.58,2,5,Joint,HighEffort,1,dopey_dove
12,7,4,1,44,6,2.17,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,44,6,10.21,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,44,5,7.23,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,44,5,3.47,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,44,2,2.88,2,5,Joint,HighEffort,0,white_quail
12,4,6,2,44,5,5.54,2,5,Joint,HighEffort,0,grave_lark
12,1,1,1,45,6,4.2,2,5,Joint,HighEffort,1,harsh_booby
12,6,1,2,45,6,5.03,2,5,Joint,HighEffort,1,dopy_tuna
12,3,2,1,45,6,3.06,2,5,Joint,HighEffort,1,alert_moray
12,8,2,2,45,6,2.8,2,5,Joint,HighEffort,1,safe_steed
12,5,3,1,45,6,2.62,2,5,Joint,HighEffort,1,ghast_dore
12,10,3,2,45,6,8.5,2,5,Joint,HighEffort,1,dopey_dove
12,7,4,1,45,6,4.21,2,5,Joint,HighEffort,1,legal_crab
12,12,4,2,45,6,1.86,2,5,Joint,HighEffort,1,merry_bee
12,9,5,1,45,6,6.39,2,5,Joint,HighEffort,1,prim_bison
12,2,5,2,45,6,1.82,2,5,Joint,HighEffort,1,kooky_coqui
12,11,6,1,45,6,3.71,2,5,Joint,HighEffort,1,white_quail
12,4,6,2,45,6,4.24,2,5,Joint,HighEffort,1,grave_lark
12,1,1,1,46,6,3.9,2,6,Joint,LowEffort,1,harsh_booby
12,4,1,2,46,6,3.02,2,6,Joint,LowEffort,1,grave_lark
12,3,2,1,46,6,3.17,2,6,Joint,LowEffort,1,alert_moray
12,6,2,2,46,6,4.71,2,6,Joint,LowEffort,1,dopy_tuna
12,5,3,1,46,6,5.21,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,46,6,3.24,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,46,6,2.99,2,6,Joint,LowEffort,0,legal_crab
12,10,4,2,46,2,2.94,2,6,Joint,LowEffort,0,dopey_dove
12,9,5,1,46,6,7.07,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,46,6,3.01,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,46,4,6.26,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,46,4,7.78,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,47,6,3.24,2,6,Joint,LowEffort,0,harsh_booby
12,4,1,2,47,5,4.09,2,6,Joint,LowEffort,0,grave_lark
12,3,2,1,47,6,3.48,2,6,Joint,LowEffort,1,alert_moray
12,6,2,2,47,6,5.38,2,6,Joint,LowEffort,1,dopy_tuna
12,5,3,1,47,6,2.32,2,6,Joint,LowEffort,0,ghast_dore
12,8,3,2,47,4,3.24,2,6,Joint,LowEffort,0,safe_steed
12,7,4,1,47,6,3.59,2,6,Joint,LowEffort,0,legal_crab
12,10,4,2,47,1,4,2,6,Joint,LowEffort,0,dopey_dove
12,9,5,1,47,5,8.73,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,47,5,3.45,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,47,6,3.68,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,47,6,2.56,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,48,6,2.41,2,6,Joint,LowEffort,0,harsh_booby
12,4,1,2,48,5,4.12,2,6,Joint,LowEffort,0,grave_lark
12,3,2,1,48,6,2.47,2,6,Joint,LowEffort,0,alert_moray
12,6,2,2,48,3,5.47,2,6,Joint,LowEffort,0,dopy_tuna
12,5,3,1,48,6,7.68,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,48,6,2.8,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,48,6,2.79,2,6,Joint,LowEffort,0,legal_crab
12,10,4,2,48,4,5.2,2,6,Joint,LowEffort,0,dopey_dove
12,9,5,1,48,4,4.57,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,48,4,2.2,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,48,6,7.21,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,48,6,5.81,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,49,6,3.42,2,6,Joint,LowEffort,1,harsh_booby
12,4,1,2,49,6,4.18,2,6,Joint,LowEffort,1,grave_lark
12,3,2,1,49,5,4.01,2,6,Joint,LowEffort,0,alert_moray
12,6,2,2,49,6,5.27,2,6,Joint,LowEffort,0,dopy_tuna
12,5,3,1,49,6,4.76,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,49,6,2.62,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,49,6,4.54,2,6,Joint,LowEffort,0,legal_crab
12,10,4,2,49,3,3.57,2,6,Joint,LowEffort,0,dopey_dove
12,9,5,1,49,4,7.58,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,49,4,1.69,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,49,3,8.13,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,49,3,1.3,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,50,5,2.56,2,6,Joint,LowEffort,0,harsh_booby
12,4,1,2,50,6,5.03,2,6,Joint,LowEffort,0,grave_lark
12,3,2,1,50,6,2.87,2,6,Joint,LowEffort,1,alert_moray
12,6,2,2,50,6,5.27,2,6,Joint,LowEffort,1,dopy_tuna
12,5,3,1,50,6,3.45,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,50,6,3.23,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,50,6,4,2,6,Joint,LowEffort,1,legal_crab
12,10,4,2,50,6,2.47,2,6,Joint,LowEffort,1,dopey_dove
12,9,5,1,50,4,4.68,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,50,4,2.11,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,50,6,3.06,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,50,6,1.02,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,51,6,2.67,2,6,Joint,LowEffort,1,harsh_booby
12,4,1,2,51,6,3.36,2,6,Joint,LowEffort,1,grave_lark
12,3,2,1,51,6,2.45,2,6,Joint,LowEffort,1,alert_moray
12,6,2,2,51,6,6.39,2,6,Joint,LowEffort,1,dopy_tuna
12,5,3,1,51,6,2.19,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,51,6,3.01,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,51,6,3.98,2,6,Joint,LowEffort,1,legal_crab
12,10,4,2,51,6,2.31,2,6,Joint,LowEffort,1,dopey_dove
12,9,5,1,51,4,4.05,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,51,4,3.05,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,51,4,3.53,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,51,4,1.57,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,52,6,4.15,2,6,Joint,LowEffort,0,harsh_booby
12,4,1,2,52,4,5.02,2,6,Joint,LowEffort,0,grave_lark
12,3,2,1,52,6,2.8,2,6,Joint,LowEffort,1,alert_moray
12,6,2,2,52,6,6.29,2,6,Joint,LowEffort,1,dopy_tuna
12,5,3,1,52,6,2.41,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,52,6,4.21,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,52,6,5.17,2,6,Joint,LowEffort,0,legal_crab
12,10,4,2,52,3,2.83,2,6,Joint,LowEffort,0,dopey_dove
12,9,5,1,52,4,5.05,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,52,4,1.87,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,52,6,4.64,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,52,6,3.3,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,53,6,2.56,2,6,Joint,LowEffort,0,harsh_booby
12,4,1,2,53,5,11.21,2,6,Joint,LowEffort,0,grave_lark
12,3,2,1,53,6,5.06,2,6,Joint,LowEffort,0,alert_moray
12,6,2,2,53,1,3.96,2,6,Joint,LowEffort,0,dopy_tuna
12,5,3,1,53,6,3.11,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,53,6,3.1,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,53,6,2.81,2,6,Joint,LowEffort,0,legal_crab
12,10,4,2,53,2,2.61,2,6,Joint,LowEffort,0,dopey_dove
12,9,5,1,53,5,3.88,2,6,Joint,LowEffort,1,prim_bison
12,12,5,2,53,5,2.61,2,6,Joint,LowEffort,1,merry_bee
12,11,6,1,53,3,5.27,2,6,Joint,LowEffort,1,white_quail
12,2,6,2,53,3,1.23,2,6,Joint,LowEffort,1,kooky_coqui
12,1,1,1,54,6,3.74,2,6,Joint,LowEffort,0,harsh_booby
12,4,1,2,54,1,4.4,2,6,Joint,LowEffort,0,grave_lark
12,3,2,1,54,6,3.35,2,6,Joint,LowEffort,0,alert_moray
12,6,2,2,54,3,6.95,2,6,Joint,LowEffort,0,dopy_tuna
12,5,3,1,54,6,2.79,2,6,Joint,LowEffort,1,ghast_dore
12,8,3,2,54,6,5.38,2,6,Joint,LowEffort,1,safe_steed
12,7,4,1,54,6,3.17,2,6,Joint,LowEffort,0,legal_crab
