Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT,Order,Block,Rewards,Effort,Double,ParticipantId
12,11,6,1,3,6,5.68,2,1,FirstMover,HighEffort,0,ghast_ass
12,1,1,1,4,6,4.92,2,1,FirstMover,HighEffort,1,mega_tick
12,3,2,1,4,4,2.9,2,1,FirstMover,HighEffort,0,mad_wren
12,5,3,1,4,2,4.27,2,1,FirstMover,HighEffort,1,acrid_wasp
12,7,4,1,4,6,7.52,2,1,FirstMover,HighEffort,1,lush_coypu
12,9,5,1,4,2,9.59,2,1,FirstMover,HighEffort,1,crass_ling
12,11,6,1,4,4,9.71,2,1,FirstMover,HighEffort,1,ghast_ass
12,1,1,1,5,6,5.99,2,1,FirstMover,HighEffort,1,mega_tick
12,3,2,1,5,1,3.33,2,1,FirstMover,HighEffort,0,mad_wren
12,5,3,1,5,2,4.72,2,1,FirstMover,HighEffort,0,acrid_wasp
12,7,4,1,5,6,4.79,2,1,FirstMover,HighEffort,1,lush_coypu
12,9,5,1,5,1,7.68,2,1,FirstMover,HighEffort,0,crass_ling
12,11,6,1,5,6,5.49,2,1,FirstMover,HighEffort,1,ghast_ass
12,1,1,1,6,5,10.74,2,1,FirstMover,HighEffort,1,mega_tick
12,3,2,1,6,4,3.69,2,1,FirstMover,HighEffort,1,mad_wren
12,5,3,1,6,6,4.38,2,1,FirstMover,HighEffort,1,acrid_wasp
12,7,4,1,6,6,8.53,2,1,FirstMover,HighEffort,0,lush_coypu
12,9,5,1,6,1,5.09,2,1,FirstMover,HighEffort,1,crass_ling
12,11,6,1,6,4,9.92,2,1,FirstMover,HighEffort,1,ghast_ass
12,1,1,1,7,6,3,2,1,FirstMover,HighEffort,1,mega_tick
12,3,2,1,7,4,3.52,2,1,FirstMover,HighEffort,0,mad_wren
12,5,3,1,7,6,4.16,2,1,FirstMover,HighEffort,0,acrid_wasp
12,7,4,1,7,6,3.13,2,1,FirstMover,HighEffort,1,lush_coypu
12,9,5,1,7,1,10.28,2,1,FirstMover,HighEffort,0,crass_ling
12,11,6,1,7,5,3.96,2,1,FirstMover,HighEffort,1,ghast_ass
12,1,1,1,8,5,5.75,2,1,FirstMover,HighEffort,1,mega_tick
12,3,2,1,8,1,8.54,2,1,FirstMover,HighEffort,0,mad_wren
12,5,3,1,8,5,4.07,2,1,FirstMover,HighEffort,1,acrid_wasp
12,7,4,1,8,6,3.56,2,1,FirstMover,HighEffort,1,lush_coypu
12,9,5,1,8,5,3.81,2,1,FirstMover,HighEffort,1,crass_ling
12,11,6,1,8,5,11.8,2,1,FirstMover,HighEffort,1,ghast_ass
12,1,1,1,9,6,3.08,2,1,FirstMover,HighEffort,1,mega_tick
12,3,2,1,9,1,2.38,2,1,FirstMover,HighEffort,0,mad_wren
12,5,3,1,9,6,2.57,2,1,FirstMover,HighEffort,1,acrid_wasp
12,7,4,1,9,6,5.87,2,1,FirstMover,HighEffort,1,lush_coypu
12,9,5,1,9,6,11.07,2,1,FirstMover,HighEffort,0,crass_ling
12,11,6,1,9,6,4.3,2,1,FirstMover,HighEffort,1,ghast_ass
12,1,1,1,10,6,3.09,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,10,4,2.82,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,10,6,3.09,2,2,SecondMover,LowEffort,0,acrid_wasp
12,7,4,1,10,3,6.69,2,2,SecondMover,LowEffort,0,lush_coypu
12,9,5,1,10,6,10.2,2,2,SecondMover,LowEffort,1,crass_ling
12,11,6,1,10,4,9.98,2,2,SecondMover,LowEffort,0,ghast_ass
12,1,1,1,11,6,5.29,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,11,5,2.71,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,11,5,3.29,2,2,SecondMover,LowEffort,0,acrid_wasp
12,7,4,1,11,6,2.17,2,2,SecondMover,LowEffort,1,lush_coypu
12,9,5,1,11,6,7.03,2,2,SecondMover,LowEffort,1,crass_ling
12,11,6,1,11,4,6.7,2,2,SecondMover,LowEffort,1,ghast_ass
12,1,1,1,12,6,3.29,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,12,5,3.11,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,12,2,1.83,2,2,SecondMover,LowEffort,0,acrid_wasp
12,7,4,1,12,2,2.15,2,2,SecondMover,LowEffort,1,lush_coypu
12,9,5,1,12,6,7.65,2,2,SecondMover,LowEffort,1,crass_ling
12,11,6,1,12,5,6.76,2,2,SecondMover,LowEffort,0,ghast_ass
12,1,1,1,13,4,4.75,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,13,5,3.32,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,13,4,3.83,2,2,SecondMover,LowEffort,0,acrid_wasp
12,7,4,1,13,1,4.92,2,2,SecondMover,LowEffort,0,lush_coypu
12,9,5,1,13,5,6.07,2,2,SecondMover,LowEffort,0,crass_ling
12,11,6,1,13,6,7.79,2,2,SecondMover,LowEffort,1,ghast_ass
12,1,1,1,14,6,3.62,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,14,2,2.21,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,14,1,3.03,2,2,SecondMover,LowEffort,0,acrid_wasp
12,7,4,1,14,3,2.4,2,2,SecondMover,LowEffort,0,lush_coypu
12,9,5,1,14,2,5.09,2,2,SecondMover,LowEffort,1,crass_ling
12,11,6,1,14,4,9.75,2,2,SecondMover,LowEffort,1,ghast_ass
12,1,1,1,15,6,2.77,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,15,6,2.82,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,15,1,2.86,2,2,SecondMover,LowEffort,0,acrid_wasp
12,7,4,1,15,3,11.06,2,2,SecondMover,LowEffort,1,lush_coypu
12,9,5,1,15,2,5.2,2,2,SecondMover,LowEffort,0,crass_ling
12,11,6,1,15,5,4.17,2,2,SecondMover,LowEffort,0,ghast_ass
12,1,1,1,16,6,4.64,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,16,6,3.5,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,16,5,3.6,2,2,SecondMover,LowEffort,1,acrid_wasp
12,7,4,1,16,2,4.15,2,2,SecondMover,LowEffort,0,lush_coypu
12,9,5,1,16,3,8.34,2,2,SecondMover,LowEffort,1,crass_ling
12,11,6,1,16,5,5.92,2,2,SecondMover,LowEffort,0,ghast_ass
12,1,1,1,17,2,6.33,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,17,4,2.74,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,17,5,3.29,2,2,SecondMover,LowEffort,1,acrid_wasp
12,7,4,1,17,5,5.16,2,2,SecondMover,LowEffort,1,lush_coypu
12,9,5,1,17,2,9.13,2,2,SecondMover,LowEffort,1,crass_ling
12,11,6,1,17,2,5.13,2,2,SecondMover,LowEffort,1,ghast_ass
12,1,1,1,18,6,3.22,2,2,SecondMover,LowEffort,1,mega_tick
12,3,2,1,18,2,2.59,2,2,SecondMover,LowEffort,1,mad_wren
12,5,3,1,18,5,3.2,2,2,SecondMover,LowEffort,1,acrid_wasp
12,7,4,1,18,2,7.11,2,2,SecondMover,LowEffort,1,lush_coypu
12,9,5,1,18,2,5.7,2,2,SecondMover,LowEffort,0,crass_ling
12,11,6,1,18,3,9.45,2,2,SecondMover,LowEffort,0,ghast_ass
12,1,1,1,19,6,5.34,2,3,FirstMover,LowEffort,0,mega_tick
12,3,2,1,19,2,4.04,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,19,6,2.32,2,3,FirstMover,LowEffort,0,acrid_wasp
12,7,4,1,19,6,2.92,2,3,FirstMover,LowEffort,0,lush_coypu
12,9,5,1,19,6,13.82,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,19,4,3.48,2,3,FirstMover,LowEffort,0,ghast_ass
12,1,1,1,20,6,3.16,2,3,FirstMover,LowEffort,0,mega_tick
12,3,2,1,20,6,3.6,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,20,6,2.87,2,3,FirstMover,LowEffort,1,acrid_wasp
12,7,4,1,20,6,5.07,2,3,FirstMover,LowEffort,1,lush_coypu
12,9,5,1,20,2,4.32,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,20,5,3.43,2,3,FirstMover,LowEffort,1,ghast_ass
12,1,1,1,21,5,3.25,2,3,FirstMover,LowEffort,1,mega_tick
12,3,2,1,21,1,3.37,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,21,6,3.49,2,3,FirstMover,LowEffort,0,acrid_wasp
12,7,4,1,21,6,2.46,2,3,FirstMover,LowEffort,0,lush_coypu
12,9,5,1,21,3,7.09,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,21,6,4.85,2,3,FirstMover,LowEffort,0,ghast_ass
12,1,1,1,22,6,3.28,2,3,FirstMover,LowEffort,0,mega_tick
12,3,2,1,22,4,2.76,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,22,6,3.79,2,3,FirstMover,LowEffort,0,acrid_wasp
12,7,4,1,22,6,3.99,2,3,FirstMover,LowEffort,0,lush_coypu
12,9,5,1,22,6,4.69,2,3,FirstMover,LowEffort,1,crass_ling
12,11,6,1,22,6,5.51,2,3,FirstMover,LowEffort,1,ghast_ass
12,1,1,1,23,6,2.21,2,3,FirstMover,LowEffort,0,mega_tick
12,3,2,1,23,2,2.7,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,23,6,3.36,2,3,FirstMover,LowEffort,0,acrid_wasp
12,7,4,1,23,6,4.17,2,3,FirstMover,LowEffort,0,lush_coypu
12,9,5,1,23,5,4.45,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,23,5,3.95,2,3,FirstMover,LowEffort,1,ghast_ass
12,1,1,1,24,6,2.25,2,3,FirstMover,LowEffort,0,mega_tick
12,3,2,1,24,6,3.87,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,24,6,2.76,2,3,FirstMover,LowEffort,0,acrid_wasp
12,7,4,1,24,4,3.02,2,3,FirstMover,LowEffort,0,lush_coypu
12,9,5,1,24,6,4.86,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,24,3,4.45,2,3,FirstMover,LowEffort,0,ghast_ass
12,1,1,1,25,4,3.78,2,3,FirstMover,LowEffort,0,mega_tick
12,3,2,1,25,6,2.82,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,25,6,2.69,2,3,FirstMover,LowEffort,1,acrid_wasp
12,7,4,1,25,5,2.58,2,3,FirstMover,LowEffort,0,lush_coypu
12,9,5,1,25,2,5.54,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,25,3,6.55,2,3,FirstMover,LowEffort,1,ghast_ass
12,1,1,1,26,5,3.65,2,3,FirstMover,LowEffort,1,mega_tick
12,3,2,1,26,6,2.71,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,26,6,2.16,2,3,FirstMover,LowEffort,0,acrid_wasp
12,7,4,1,26,6,5.69,2,3,FirstMover,LowEffort,1,lush_coypu
12,9,5,1,26,2,6.72,2,3,FirstMover,LowEffort,1,crass_ling
12,11,6,1,26,6,4.29,2,3,FirstMover,LowEffort,1,ghast_ass
12,1,1,1,27,6,2.3,2,3,FirstMover,LowEffort,1,mega_tick
12,3,2,1,27,6,2.75,2,3,FirstMover,LowEffort,1,mad_wren
12,5,3,1,27,6,2.99,2,3,FirstMover,LowEffort,1,acrid_wasp
12,7,4,1,27,6,5.98,2,3,FirstMover,LowEffort,1,lush_coypu
12,9,5,1,27,5,4.04,2,3,FirstMover,LowEffort,0,crass_ling
12,11,6,1,27,4,3.91,2,3,FirstMover,LowEffort,0,ghast_ass
12,1,1,1,28,5,4.42,2,4,SecondMover,HighEffort,1,mega_tick
12,3,2,1,28,6,3.87,2,4,SecondMover,HighEffort,1,mad_wren
12,5,3,1,28,6,2.22,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,28,5,2.69,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,28,6,8.43,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,28,5,5.05,2,4,SecondMover,HighEffort,1,ghast_ass
12,1,1,1,29,6,2.66,2,4,SecondMover,HighEffort,1,mega_tick
12,3,2,1,29,6,3.45,2,4,SecondMover,HighEffort,0,mad_wren
12,5,3,1,29,6,2.71,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,29,6,4.32,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,29,2,5.49,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,29,3,7,2,4,SecondMover,HighEffort,0,ghast_ass
12,1,1,1,30,3,7.22,2,4,SecondMover,HighEffort,0,mega_tick
12,3,2,1,30,3,2.15,2,4,SecondMover,HighEffort,0,mad_wren
12,5,3,1,30,6,3.08,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,30,6,4.15,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,30,6,9.66,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,30,4,5.07,2,4,SecondMover,HighEffort,1,ghast_ass
12,1,1,1,31,4,3.59,2,4,SecondMover,HighEffort,1,mega_tick
12,3,2,1,31,4,2.79,2,4,SecondMover,HighEffort,0,mad_wren
12,5,3,1,31,1,4.48,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,31,6,3.98,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,31,6,8.59,2,4,SecondMover,HighEffort,1,crass_ling
12,11,6,1,31,6,5.93,2,4,SecondMover,HighEffort,1,ghast_ass
12,1,1,1,32,2,5.22,2,4,SecondMover,HighEffort,0,mega_tick
12,3,2,1,32,6,2.34,2,4,SecondMover,HighEffort,1,mad_wren
12,5,3,1,32,6,3.82,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,32,6,3.1,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,32,6,5.41,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,32,2,7.55,2,4,SecondMover,HighEffort,1,ghast_ass
12,1,1,1,33,4,2.47,2,4,SecondMover,HighEffort,1,mega_tick
12,3,2,1,33,5,7.44,2,4,SecondMover,HighEffort,0,mad_wren
12,5,3,1,33,6,2.27,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,33,6,3.31,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,33,6,4.5,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,33,1,7.06,2,4,SecondMover,HighEffort,0,ghast_ass
12,1,1,1,34,6,4.4,2,4,SecondMover,HighEffort,1,mega_tick
12,3,2,1,34,1,2.38,2,4,SecondMover,HighEffort,0,mad_wren
12,5,3,1,34,6,2.96,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,34,6,10.06,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,34,4,8.99,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,34,4,3.86,2,4,SecondMover,HighEffort,0,ghast_ass
12,1,1,1,35,6,2.27,2,4,SecondMover,HighEffort,0,mega_tick
12,3,2,1,35,3,3.25,2,4,SecondMover,HighEffort,1,mad_wren
12,5,3,1,35,6,4.74,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,35,6,4.21,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,35,2,4.51,2,4,SecondMover,HighEffort,0,crass_ling
12,11,6,1,35,5,4.58,2,4,SecondMover,HighEffort,1,ghast_ass
12,1,1,1,36,6,2.6,2,4,SecondMover,HighEffort,1,mega_tick
12,3,2,1,36,1,3.07,2,4,SecondMover,HighEffort,0,mad_wren
12,5,3,1,36,6,3.08,2,4,SecondMover,HighEffort,1,acrid_wasp
12,7,4,1,36,6,5.98,2,4,SecondMover,HighEffort,1,lush_coypu
12,9,5,1,36,2,7.21,2,4,SecondMover,HighEffort,1,crass_ling
12,11,6,1,36,4,5.32,2,4,SecondMover,HighEffort,1,ghast_ass
12,1,1,1,37,6,2.83,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,37,5,4.28,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,37,6,3.23,2,5,Joint,HighEffort,0,acrid_wasp
12,7,4,1,37,6,2.84,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,37,6,9.6,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,37,5,4.54,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,38,6,2.62,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,38,6,2.63,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,38,6,3.02,2,5,Joint,HighEffort,0,acrid_wasp
12,7,4,1,38,6,2.64,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,38,5,8.27,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,38,5,4.3,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,39,6,3.34,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,39,6,2.46,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,39,6,2.66,2,5,Joint,HighEffort,1,acrid_wasp
12,7,4,1,39,6,3.53,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,39,4,4.08,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,39,6,3.96,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,40,6,9.15,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,40,2,4.03,2,5,Joint,HighEffort,0,mad_wren
12,5,3,1,40,6,3.04,2,5,Joint,HighEffort,1,acrid_wasp
12,7,4,1,40,6,3.25,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,40,4,11.36,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,40,6,4.33,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,41,6,2.84,2,5,Joint,HighEffort,0,mega_tick
12,3,2,1,41,3,3.38,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,41,6,3.32,2,5,Joint,HighEffort,0,acrid_wasp
12,7,4,1,41,6,4.15,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,41,4,4.62,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,41,4,3.37,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,42,6,2.47,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,42,6,2.22,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,42,6,5.17,2,5,Joint,HighEffort,1,acrid_wasp
12,7,4,1,42,6,3.07,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,42,4,3.56,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,42,1,4.39,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,43,6,4.59,2,5,Joint,HighEffort,0,mega_tick
12,3,2,1,43,6,4.7,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,43,6,2.41,2,5,Joint,HighEffort,0,acrid_wasp
12,7,4,1,43,6,5.91,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,43,4,5.5,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,43,1,3.65,2,5,Joint,HighEffort,1,ghast_ass
12,1,1,1,44,6,4.85,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,44,6,2.84,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,44,6,2.41,2,5,Joint,HighEffort,1,acrid_wasp
12,7,4,1,44,6,2.17,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,44,5,7.23,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,44,2,2.88,2,5,Joint,HighEffort,0,ghast_ass
12,1,1,1,45,6,4.2,2,5,Joint,HighEffort,1,mega_tick
12,3,2,1,45,6,3.06,2,5,Joint,HighEffort,1,mad_wren
12,5,3,1,45,6,2.62,2,5,Joint,HighEffort,1,acrid_wasp
12,7,4,1,45,6,4.21,2,5,Joint,HighEffort,1,lush_coypu
12,9,5,1,45,6,6.39,2,5,Joint,HighEffort,1,crass_ling
12,11,6,1,45,6,3.71,2,5,Joint,HighEffort,1,ghast_ass
12,1,1,1,46,6,3.9,2,6,Joint,LowEffort,1,mega_tick
12,3,2,1,46,6,3.17,2,6,Joint,LowEffort,1,mad_wren
12,5,3,1,46,6,5.21,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,46,6,2.99,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,46,6,7.07,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,46,4,6.26,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,47,6,3.24,2,6,Joint,LowEffort,0,mega_tick
12,3,2,1,47,6,3.48,2,6,Joint,LowEffort,1,mad_wren
12,5,3,1,47,6,2.32,2,6,Joint,LowEffort,0,acrid_wasp
12,7,4,1,47,6,3.59,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,47,5,8.73,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,47,6,3.68,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,48,6,2.41,2,6,Joint,LowEffort,0,mega_tick
12,3,2,1,48,6,2.47,2,6,Joint,LowEffort,0,mad_wren
12,5,3,1,48,6,7.68,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,48,6,2.79,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,48,4,4.57,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,48,6,7.21,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,49,6,3.42,2,6,Joint,LowEffort,1,mega_tick
12,3,2,1,49,5,4.01,2,6,Joint,LowEffort,0,mad_wren
12,5,3,1,49,6,4.76,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,49,6,4.54,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,49,4,7.58,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,49,3,8.13,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,50,5,2.56,2,6,Joint,LowEffort,0,mega_tick
12,3,2,1,50,6,2.87,2,6,Joint,LowEffort,1,mad_wren
12,5,3,1,50,6,3.45,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,50,6,4,2,6,Joint,LowEffort,1,lush_coypu
12,9,5,1,50,4,4.68,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,50,6,3.06,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,51,6,2.67,2,6,Joint,LowEffort,1,mega_tick
12,3,2,1,51,6,2.45,2,6,Joint,LowEffort,1,mad_wren
12,5,3,1,51,6,2.19,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,51,6,3.98,2,6,Joint,LowEffort,1,lush_coypu
12,9,5,1,51,4,4.05,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,51,4,3.53,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,52,6,4.15,2,6,Joint,LowEffort,0,mega_tick
12,3,2,1,52,6,2.8,2,6,Joint,LowEffort,1,mad_wren
12,5,3,1,52,6,2.41,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,52,6,5.17,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,52,4,5.05,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,52,6,4.64,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,53,6,2.56,2,6,Joint,LowEffort,0,mega_tick
12,3,2,1,53,6,5.06,2,6,Joint,LowEffort,0,mad_wren
12,5,3,1,53,6,3.11,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,53,6,2.81,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,53,5,3.88,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,53,3,5.27,2,6,Joint,LowEffort,1,ghast_ass
12,1,1,1,54,6,3.74,2,6,Joint,LowEffort,0,mega_tick
12,3,2,1,54,6,3.35,2,6,Joint,LowEffort,0,mad_wren
12,5,3,1,54,6,2.79,2,6,Joint,LowEffort,1,acrid_wasp
12,7,4,1,54,6,3.17,2,6,Joint,LowEffort,0,lush_coypu
12,9,5,1,54,6,5.15,2,6,Joint,LowEffort,1,crass_ling
12,11,6,1,54,5,4.66,2,6,Joint,LowEffort,1,ghast_ass
13,1,1,1,1,6,5.7,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,1,5,11.1,3,1,SecondMover,LowEffort,0,bossy_pig
13,5,3,1,1,5,10.31,3,1,SecondMover,LowEffort,1,abaft_gull
13,7,4,1,1,6,8.23,3,1,SecondMover,LowEffort,0,brown_duck
13,9,5,1,1,5,3.92,3,1,SecondMover,LowEffort,0,blond_bison
13,11,6,1,1,4,11.72,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,2,5,8.62,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,2,6,5.8,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,2,4,12.16,3,1,SecondMover,LowEffort,0,abaft_gull
13,7,4,1,2,4,5.55,3,1,SecondMover,LowEffort,1,brown_duck
13,9,5,1,2,2,2.77,3,1,SecondMover,LowEffort,1,blond_bison
13,11,6,1,2,2,9.95,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,3,5,4.36,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,3,6,7.18,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,3,6,5.18,3,1,SecondMover,LowEffort,1,abaft_gull
13,7,4,1,3,5,7.23,3,1,SecondMover,LowEffort,1,brown_duck
13,9,5,1,3,6,1.77,3,1,SecondMover,LowEffort,0,blond_bison
13,11,6,1,3,4,5.81,3,1,SecondMover,LowEffort,0,silt_eel
13,1,1,1,4,5,3.58,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,4,6,2.86,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,4,5,6.53,3,1,SecondMover,LowEffort,1,abaft_gull
13,7,4,1,4,4,5.33,3,1,SecondMover,LowEffort,1,brown_duck
13,9,5,1,4,1,2.98,3,1,SecondMover,LowEffort,0,blond_bison
13,11,6,1,4,4,7.09,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,5,4,3.32,3,1,SecondMover,LowEffort,0,grapy_pike
13,3,2,1,5,6,8.5,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,5,6,3.21,3,1,SecondMover,LowEffort,0,abaft_gull
13,7,4,1,5,6,2.22,3,1,SecondMover,LowEffort,1,brown_duck
13,9,5,1,5,6,1.47,3,1,SecondMover,LowEffort,1,blond_bison
13,11,6,1,5,2,6.66,3,1,SecondMover,LowEffort,1,silt_eel
13,1,1,1,6,6,3.99,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,6,6,6.4,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,6,1,3.46,3,1,SecondMover,LowEffort,0,abaft_gull
13,7,4,1,6,5,1.71,3,1,SecondMover,LowEffort,1,brown_duck
13,9,5,1,6,1,1.94,3,1,SecondMover,LowEffort,0,blond_bison
13,11,6,1,6,1,4.24,3,1,SecondMover,LowEffort,0,silt_eel
13,1,1,1,7,2,2.11,3,1,SecondMover,LowEffort,1,grapy_pike
13,3,2,1,7,6,6.1,3,1,SecondMover,LowEffort,1,bossy_pig
13,5,3,1,7,2,2.64,3,1,SecondMover,LowEffort,1,abaft_gull
13,7,4,1,7,4,3.16,3,1,SecondMover,LowEffort,0,brown_duck
13,9,5,1,7,1,1.52,3,1,SecondMover,LowEffort,0,blond_bison
